PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
HR01;PARTY;34.6;OFFICIAL;2024-07-16 12:32
HR02;COALITION;25.96;OFFICIAL;2024-07-16 12:32
HR03;PARTY;5.61;OFFICIAL;2024-07-16 12:32
HR05;PARTY;8.82;OFFICIAL;2024-07-16 12:32
HR06;PARTY;5.92;OFFICIAL;2024-07-16 12:32
HR90;PARTY;19.09;OFFICIAL;2024-07-16 12:32
