PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
BG01;COALITION;23.55;OFFICIAL;2024-07-16 12:32
BG02;PARTY;7.01;OFFICIAL;2024-07-16 12:32
BG03;PARTY;14.66;OFFICIAL;2024-07-16 12:32
BG04;COALITION;14.45;OFFICIAL;2024-07-16 12:32
BG05;PARTY;13.98;OFFICIAL;2024-07-16 12:32
BG06;PARTY;6.04;OFFICIAL;2024-07-16 12:32
BG90;PARTY;20.31;OFFICIAL;2024-07-16 12:32
