PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
SE01;PARTY;24.77;OFFICIAL;2024-07-16 09:44
SE02;PARTY;17.53;OFFICIAL;2024-07-16 09:44
SE03;PARTY;13.17;OFFICIAL;2024-07-16 09:44
SE04;PARTY;13.85;OFFICIAL;2024-07-16 09:44
SE05;PARTY;7.29;OFFICIAL;2024-07-16 09:44
SE06;PARTY;5.71;OFFICIAL;2024-07-16 09:44
SE07;PARTY;11.06;OFFICIAL;2024-07-16 09:44
SE08;PARTY;4.38;OFFICIAL;2024-07-16 09:44
SE90;PARTY;2.24;OFFICIAL;2024-07-16 09:44
