PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
FI01;PARTY;4;EPP;CONSTITUTIVE;2024-07-15 17:47
FI02;PARTY;2;GREENSEFA;CONSTITUTIVE;2024-07-15 17:47
FI03;PARTY;2;SD;CONSTITUTIVE;2024-07-15 17:47
FI04;PARTY;1;ECR;CONSTITUTIVE;2024-07-15 17:47
FI05;PARTY;2;Renew;CONSTITUTIVE;2024-07-15 17:47
FI06;PARTY;3;Theleft;CONSTITUTIVE;2024-07-15 17:47
FI07;PARTY;1;Renew;CONSTITUTIVE;2024-07-15 17:47
