PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
BE14;PARTY;34.93;OFFICIAL;2024-07-16 09:44
BE15;PARTY;11.82;OFFICIAL;2024-07-16 09:44
BE16;PARTY;13.57;OFFICIAL;2024-07-16 09:44
BE17;PARTY;16.43;OFFICIAL;2024-07-16 09:44
BE18;PARTY;11.1;OFFICIAL;2024-07-16 09:44
BE92;PARTY;12.15;OFFICIAL;2024-07-16 09:44
