PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
FI01;PARTY;24.8;OFFICIAL;2024-07-16 09:44
FI02;PARTY;11.3;OFFICIAL;2024-07-16 09:44
FI03;PARTY;14.9;OFFICIAL;2024-07-16 09:44
FI04;PARTY;7.6;OFFICIAL;2024-07-16 09:44
FI05;PARTY;11.8;OFFICIAL;2024-07-16 09:44
FI06;PARTY;17.3;OFFICIAL;2024-07-16 09:44
FI07;PARTY;6.1;OFFICIAL;2024-07-16 09:44
FI08;PARTY;4.6;OFFICIAL;2024-07-16 09:44
FI90;PARTY;1.6;OFFICIAL;2024-07-16 09:44
