PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
PT01;PARTY;32.75;OFFICIAL;2024-07-16 13:26
PT02;COALITION;31.74;OFFICIAL;2024-07-16 13:26
PT03;PARTY;4.34;OFFICIAL;2024-07-16 13:26
PT04;COALITION;4.2;OFFICIAL;2024-07-16 13:26
PT05;PARTY;1.24;OFFICIAL;2024-07-16 13:26
PT06;PARTY;3.83;OFFICIAL;2024-07-16 13:26
PT07;PARTY;9.26;OFFICIAL;2024-07-16 13:26
PT08;PARTY;9.99;OFFICIAL;2024-07-16 13:26
PT90;PARTY;2.65;OFFICIAL;2024-07-16 13:26
