PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
AT01;PARTY;24.52;OFFICIAL;2024-07-08 12:51
AT02;PARTY;23.22;OFFICIAL;2024-07-08 12:51
AT03;PARTY;25.36;OFFICIAL;2024-07-08 12:51
AT04;PARTY;11.08;OFFICIAL;2024-07-08 12:51
AT05;PARTY;10.14;OFFICIAL;2024-07-08 12:51
AT06;PARTY;2.96;OFFICIAL;2024-07-08 12:51
AT90;PARTY;2.72;OFFICIAL;2024-07-08 12:51
