PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
EL01;PARTY;7;EPP;CONSTITUTIVE;2024-07-23 11:07
EL02;PARTY;4;Theleft;CONSTITUTIVE;2024-07-23 11:07
EL03;PARTY;3;SD;CONSTITUTIVE;2024-07-23 11:07
EL04;PARTY;2;NI;CONSTITUTIVE;2024-07-23 11:07
EL05;PARTY;2;ECR;CONSTITUTIVE;2024-07-23 11:07
EL07;PARTY;1;NI;CONSTITUTIVE;2024-07-23 11:07
EL08;PARTY;1;NI;CONSTITUTIVE;2024-07-23 11:07
EL11;PARTY;1;PfE;CONSTITUTIVE;2024-07-23 11:07
