PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
PL01;COALITION;36.16;OFFICIAL;2024-07-16 12:32
PL02;COALITION;37.06;OFFICIAL;2024-07-16 12:32
PL03;COALITION;6.3;OFFICIAL;2024-07-16 12:32
PL04;COALITION;12.08;OFFICIAL;2024-07-16 12:32
PL05;COALITION;6.91;OFFICIAL;2024-07-16 12:32
PL06;PARTY;0.93;OFFICIAL;2024-07-16 12:32
PL90;PARTY;0.56;OFFICIAL;2024-07-16 12:32
