PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
SI01;PARTY;4;EPP;CONSTITUTIVE;2024-07-15 17:47
SI03;PARTY;1;SD;CONSTITUTIVE;2024-07-15 17:47
SI04;PARTY;1;EPP;CONSTITUTIVE;2024-07-15 17:47
SI06;PARTY;2;Renew;CONSTITUTIVE;2024-07-15 17:47
SI07;PARTY;1;GREENSEFA;CONSTITUTIVE;2024-07-15 17:47
