PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
HR01;PARTY;6;EPP;CONSTITUTIVE;2024-07-16 12:32
HR02;COALITION;4;;CONSTITUTIVE;2024-07-16 12:32
HR08;PARTY;4;SD;CONSTITUTIVE;2024-07-16 12:32
HR05;PARTY;1;ECR;CONSTITUTIVE;2024-07-16 12:32
HR06;PARTY;1;GREENSEFA;CONSTITUTIVE;2024-07-16 12:32
