PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
BE01;PARTY;3;ECR;CONSTITUTIVE;2024-07-23 11:07
BE02;PARTY;3;PfE;CONSTITUTIVE;2024-07-23 11:07
BE03;PARTY;1;Renew;CONSTITUTIVE;2024-07-23 11:07
BE04;PARTY;2;EPP;CONSTITUTIVE;2024-07-23 11:07
BE05;PARTY;1;GREENSEFA;CONSTITUTIVE;2024-07-23 11:07
BE06;PARTY;2;SD;CONSTITUTIVE;2024-07-23 11:07
BE07;PARTY;1;Theleft;CONSTITUTIVE;2024-07-23 11:07
