PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
CY01;PARTY;2;EPP;CONSTITUTIVE;2024-07-15 17:47
CY02;PARTY;1;Theleft;CONSTITUTIVE;2024-07-15 17:47
CY03;PARTY;1;SD;CONSTITUTIVE;2024-07-15 17:47
CY05;PARTY;1;ECR;CONSTITUTIVE;2024-07-15 17:47
CY10;PARTY;1;NI;CONSTITUTIVE;2024-07-15 17:47
