PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
SE01;PARTY;5;SD;CONSTITUTIVE;2024-07-15 17:47
SE02;PARTY;4;EPP;CONSTITUTIVE;2024-07-15 17:47
SE03;PARTY;3;ECR;CONSTITUTIVE;2024-07-15 17:47
SE04;PARTY;3;GREENSEFA;CONSTITUTIVE;2024-07-15 17:47
SE05;PARTY;2;Renew;CONSTITUTIVE;2024-07-15 17:47
SE06;PARTY;1;EPP;CONSTITUTIVE;2024-07-15 17:47
SE07;PARTY;2;Theleft;CONSTITUTIVE;2024-07-15 17:47
SE08;PARTY;1;Renew;CONSTITUTIVE;2024-07-15 17:47
