PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
BE01;PARTY;22.09;OFFICIAL;2024-07-16 09:44
BE02;PARTY;22.94;OFFICIAL;2024-07-16 09:44
BE03;PARTY;9.11;OFFICIAL;2024-07-16 09:44
BE04;PARTY;13.2;OFFICIAL;2024-07-16 09:44
BE05;PARTY;10.0;OFFICIAL;2024-07-16 09:44
BE06;PARTY;12.64;OFFICIAL;2024-07-16 09:44
BE07;PARTY;8.12;OFFICIAL;2024-07-16 09:44
BE90;PARTY;1.9;OFFICIAL;2024-07-16 09:44
