PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
EE01;PARTY;1;Renew;CONSTITUTIVE;2024-07-16 12:32
EE02;PARTY;2;SD;CONSTITUTIVE;2024-07-16 12:32
EE03;PARTY;1;Renew;CONSTITUTIVE;2024-07-16 12:32
EE04;COALITION;1;;CONSTITUTIVE;2024-07-16 12:32
EE10;PARTY;1;ECR;CONSTITUTIVE;2024-07-16 12:32
EE05;PARTY;2;EPP;CONSTITUTIVE;2024-07-16 12:32
